SCENARIO ID,DATE,EVENT TYPE,PROCESS AREA,LOSS AMOUNT(USD),FREQUENCY,SEVERITY,OPVAR(%),ML,GDP (%),VIX,TARGET,MONTH,QUARTER,YEAR,DAY_OF_WEEK,LOSS_PER_FREQ,SEV_OPVAR_RATIO,RISK_COMPOSITE,GDP_VIX_RATIO,EVENT_ENC,PROCESS_ENC,SCENARIO_PREFIX,SCENARIO_ENC,ANOMALY_ISO,ANOMALY_SCORE,ZSCORE_LOSS,ANOMALY_Z,ANOMALY_COMBINED,PREDICTED_LOSS,PREDICTED_TARGET,PROB_HIGH_RISK,RISK_SCORE,ALERT_TIER
ALE-0616,2018-05-24,Phishing,ATM Network,252.68,2,1.49,2.08,2.56,3.6,15,0.0,5,2,2018,3,126.33999993683,0.7163461535017566,6.1984,0.239999999984,2,0,ALE,0,0,-0.033900502976086155,1.8461891163410198,0,0,190.85204451043253,0,0.19153084556918654,47.63192530205947,MEDIUM
OLE-0452,2021-08-09,System Failure,Retail Banking,16.47,1,1.45,0.65,1.0,3.2,20,0.0,8,3,2021,0,16.46999998353,2.230769227337278,0.9425,0.159999999992,3,4,OLE,1,0,-0.037596012612930774,1.2442628108704579,0,0,36.05585891611652,0,0.07635965952889989,18.35278253186804,LOW
OLE-0491,2016-12-11,Data Breach,E-Banking,56.73,3,1.27,1.11,1.0,2.9,22,0.0,12,4,2016,6,18.909999993696665,1.1441441431133834,4.229100000000001,0.13181818181219007,1,1,OLE,1,0,-0.07002399339905419,0.7175213749044358,0,0,64.08825964521363,0,0.0016965421156810146,15.411382805053986,LOW
ALE-0617,2016-11-29,Cyber-Fraud,Online Services,148.55,3,2.15,1.92,1.29,3.2,21,,11,4,2016,1,49.51666665016111,1.1197916660834417,12.383999999999999,0.15238095237369614,0,2,ALE,0,0,-0.09859946523192237,0.48380497011295504,0,0,160.23647690902305,0,0.007147348703511212,26.713691437897936,LOW
ALE-0824,2015-12-23,Phishing,Retail Banking,233.88,2,0.96,1.82,2.13,3.6,28,,12,4,2015,2,116.93999994152999,0.5274725271827073,3.4944,0.12857142856683673,2,4,ALE,0,0,-0.056187689429017085,1.6002194443052218,0,0,203.4615604779296,0,0.043542821536286434,41.16457388970595,MEDIUM
OLE-0288,2023-05-02,Tech Failure,Payments,48.88,5,0.5,0.5,1.0,3.6,19,,5,2,2023,1,9.775999998044801,0.9999999980000001,1.25,0.18947368420055402,4,3,OLE,1,0,-0.07288652442719085,0.8202267964725747,0,0,38.166969578496094,0,0.050144501547084025,12.546942509442669,LOW
ALE-1107,2015-06-20,Tech Failure,Retail Banking,193.43,3,1.58,1.75,1.83,3.9,29,,6,2,2015,5,64.47666664517445,0.9028571423412245,8.295,0.13448275861605233,4,4,ALE,0,0,-0.028134245053076712,1.070992144632455,0,0,176.2214447161858,0,0.03508335984122762,40.67540673490221,MEDIUM
OLE-0088,2015-09-18,System Failure,Payments,38.01,2,1.04,0.86,1.0,3.7,17,0.0,9,3,2015,4,19.0049999904975,1.2093023241752299,1.7888,0.21764705881072666,3,3,OLE,1,0,-0.08688284556182907,0.9624443674847619,0,0,63.10577911270313,0,0.0002844306887637282,12.709029137517053,LOW
ALE-0695,2015-10-06,System Failure,E-Banking,171.91,2,0.9,1.56,1.74,3.4,25,0.0,10,4,2015,1,85.9549999570225,0.5769230765532544,2.8080000000000003,0.13599999999456,3,1,ALE,0,0,-0.08460704819282672,0.7894353711106269,0,0,164.4052604470795,0,0.03983377399795541,30.59467780495442,MEDIUM
ALE-0131,2015-02-25,System Failure,E-Banking,200.56,3,1.89,2.17,2.0,2.8,23,,2,1,2015,2,66.85333331104889,0.8709677415341162,12.303899999999999,0.1217391304294896,3,1,ALE,0,0,-0.10835931336764609,1.1642774511013505,0,0,196.80740712929196,0,0.04515236847066591,32.43446613460626,MEDIUM
ALE-0697,2019-01-14,Tech Failure,ATM Network,75.93,4,2.65,2.19,2.03,2.5,18,0.0,1,1,2019,0,18.982499995254376,1.2100456615479243,23.214,0.13888888888117285,4,0,ALE,0,0,-0.016242773502433527,0.46631830559128057,0,0,83.65490651495631,0,0.09474256603406561,29.75321534266132,LOW
ALE-0049,2016-02-15,Tech Failure,E-Banking,100.5,1,2.27,1.2,0.88,2.6,29,,2,1,2016,0,100.4999998995,1.8916666650902778,2.7239999999999998,0.08965517241070155,4,1,ALE,0,1,0.02897449830598342,0.14485687782960252,0,1,159.49489376615855,1,0.8223702003665125,74.01700443270707,CRITICAL
ALE-0657,2019-10-17,Phishing,ATM Network,171.48,2,1.72,1.6,1.82,3.4,22,0.0,10,4,2019,3,85.73999995713,1.074999999328125,5.5040000000000004,0.15454545453842974,2,0,ALE,0,0,-0.09287962544838085,0.7838094690374676,0,0,169.7929569397313,0,0.055920055071469375,30.792564100046583,MEDIUM
ALE-1069,2019-09-11,Data Breach,Online Services,10.0,3,1.25,3.31,2.36,2.8,24,0.0,9,3,2019,2,3.3333333322222223,0.37764350441763034,12.4125,0.11666666666180554,1,2,ALE,0,0,-0.07444795888398753,1.3289130118317138,0,0,31.9271474292559,0,0.0009455466441536514,9.598095221061035,LOW
ALE-0589,2018-07-30,Phishing,Online Services,212.24,1,2.44,3.12,2.98,2.6,22,0.0,7,3,2018,0,212.23999978775998,0.7820512818006246,7.6128,0.11818181817644628,2,2,ALE,0,0,-0.02554214263696486,1.3170926516001866,0,0,211.08337642549316,0,0.30653856496792037,56.12308501058641,HIGH
ALE-0595,2017-05-05,Phishing,Online Services,254.41,1,2.25,3.12,2.62,2.5,19,,5,2,2017,4,254.40999974558997,0.721153845922707,7.0200000000000005,0.13157894736149583,2,2,ALE,0,0,-0.015985780972399,1.86882355956559,0,0,231.70398921244026,1,0.4234356522138205,64.91986894270813,HIGH
ALE-0306,2019-09-29,Phishing,E-Banking,224.34,4,1.35,2.43,1.89,3.5,24,,9,3,2019,6,56.08499998597875,0.5555555553269319,13.122000000000002,0.14583333332725695,2,1,ALE,0,0,-0.09078216381198212,1.4754029192402478,0,0,197.51324172108122,0,0.0031747044586139476,33.680385488361814,MEDIUM
ALE-0378,2018-07-30,System Failure,ATM Network,382.01,4,2.82,3.34,3.38,3.1,18,,7,3,2018,0,95.50249997612437,0.8443113769927211,37.6752,0.17222222221265432,3,0,ALE,0,1,0.005324887961489666,3.5382772910426,1,1,260.44612297228485,1,0.7487571767801333,84.04783317911817,CRITICAL
ALE-0412,2018-11-03,Cyber-Fraud,Retail Banking,94.4,1,1.08,2.93,2.59,2.7,28,,11,4,2018,5,94.3999999056,0.3686006824680544,3.1644000000000005,0.09642857142512756,0,4,ALE,0,0,-0.016989451476033257,0.22466618630930277,0,0,139.35864188716462,0,0.05634806655436828,37.187555758973105,MEDIUM
ALE-1011,2019-05-26,Data Breach,E-Banking,234.6,3,2.07,2.57,2.52,3.0,23,,5,2,2019,6,78.19999997393333,0.8054474705037169,15.959699999999996,0.13043478260302457,1,1,ALE,0,0,-0.08638416837469798,1.609639559404465,0,0,213.135373755098,0,0.03212007364330223,37.83748885662236,MEDIUM
OLE-0328,2021-09-08,Cyber-Fraud,Retail Banking,27.54,2,1.1,1.34,1.0,2.8,17,,9,3,2021,2,13.769999993114999,0.8208955217754511,2.9480000000000004,0.1647058823432526,0,4,OLE,1,0,-0.08575824044268482,1.0994285412195917,0,0,41.880893372051645,0,0.002108053376657204,9.55249024436442,LOW
ALE-0785,2016-02-09,Phishing,Payments,196.16,1,2.77,3.19,2.24,2.9,22,,2,1,2016,1,196.15999980383998,0.8683385577215239,8.8363,0.13181818181219007,2,3,ALE,0,0,-0.0486730189500022,1.1067100810504191,0,0,199.08918700021033,0,0.33327806488067857,51.72023994286494,HIGH
OLE-0443,2025-04-22,Cyber-Fraud,ATM Network,51.22,3,1.13,0.75,1.0,3.0,23,0.0,4,2,2025,1,17.07333332764222,1.5066666646577778,2.5424999999999995,0.13043478260302457,0,0,OLE,1,0,-0.06833963800933107,0.7896114224000339,0,0,54.812565473742104,0,0.008594212352655247,14.422058105253177,LOW
OLE-0835,2014-05-07,Cyber-Fraud,ATM Network,39.58,5,1.34,1.14,1.0,2.7,16,,5,2,2014,2,7.915999998416799,1.1754385954601416,7.638,0.16874999998945314,0,0,OLE,1,0,-0.056758478251299094,0.9419032831711343,0,0,36.51865283053113,0,0.01514212822608247,13.446785625026935,LOW
ALE-0479,2014-11-21,System Failure,E-Banking,117.58,4,2.77,3.24,2.75,3.5,22,,11,4,2014,4,29.39499999265125,0.8549382713410684,35.8992,0.15909090908367768,3,1,ALE,0,0,-0.04572882692496261,0.07860918591355834,0,0,138.6804459055121,0,0.18827585109729603,37.44160013897813,MEDIUM
ALE-0554,2016-01-22,System Failure,E-Banking,239.29,2,2.79,1.66,2.03,2.5,24,0.0,1,1,2016,4,119.64499994017748,1.6807228905537814,9.2628,0.1041666666623264,3,1,ALE,0,0,-0.04103323523151303,1.6710011424814804,0,0,226.65556473508633,0,0.14485668176235175,50.65544803995638,HIGH
OLE-0833,2020-04-09,System Failure,ATM Network,86.76,2,1.5,0.79,1.0,2.9,16,,4,2,2020,3,43.37999997831,1.8987341748117288,2.37,0.18124999998867186,3,0,OLE,1,0,-0.0541729162269462,0.32462407430682905,0,0,83.48977813091415,0,0.013816776430716458,21.278452531824158,LOW
ALE-0369,2016-05-15,System Failure,E-Banking,90.68,2,0.94,1.33,1.43,3.9,18,,5,2,2016,6,45.33999997733,0.7067669167618292,2.5004,0.21666666665462964,3,1,ALE,0,0,-0.04901960698530716,0.27333678098872655,0,0,128.37656137466394,0,0.015468900418003202,29.26191611115228,LOW
OLE-0349,2014-08-23,Cyber-Fraud,ATM Network,49.08,2,1.38,1.1,1.0,3.4,20,,8,3,2014,5,24.53999998773,1.2545454534049585,3.036,0.1699999999915,0,0,OLE,1,0,-0.0798529037951512,0.817610097833896,0,0,59.4644592188276,0,0.0017043936981307115,13.21854548016598,LOW
ALE-0223,2015-06-14,Phishing,ATM Network,143.95,5,1.16,2.33,1.72,3.5,21,,6,2,2015,6,28.789999994242,0.49785407703954754,13.514,0.16666666665873014,2,0,ALE,0,0,-0.07732904679223201,0.4236209014233447,0,0,136.02306394881236,0,0.0079989710157111,26.029078339460415,LOW
OLE-0178,2023-11-10,Cyber-Fraud,ATM Network,100.86,1,0.66,0.74,1.0,3.0,16,,11,4,2023,4,100.85999989913999,0.8918918906866327,0.4884,0.18749999998828126,0,0,OLE,1,0,-0.031109262166759577,0.14014682027998088,0,0,84.25788702002396,0,0.1961750122729323,31.198408048119003,MEDIUM
ALE-0917,2014-09-22,Data Breach,E-Banking,128.96,5,1.98,3.07,3.23,3.7,21,0.0,9,3,2014,0,25.7919999948416,0.6449511398550648,30.393,0.17619047618208616,1,1,ALE,0,0,-0.04106729545470578,0.22749933845437642,0,0,115.27021083162508,0,0.047202817731002,29.458644010330616,LOW
ALE-0087,2018-01-18,Phishing,E-Banking,110.36,1,0.93,2.56,1.72,2.8,20,0.0,1,1,2018,3,110.35999988964,0.36328124985809324,2.3808000000000002,0.139999999993,2,1,ALE,0,0,-0.08417864813092213,0.01585363494274267,0,0,131.1646445534821,0,0.08851996246626102,27.05788479430387,LOW
ALE-0048,2014-04-13,Data Breach,E-Banking,190.52,3,1.38,3.28,3.2,3.3,18,,4,2,2014,6,63.50666664549778,0.4207317071888013,13.579199999999998,0.18333333332314813,1,1,ALE,0,0,-0.05293665543703885,1.03291917943968,0,0,195.5314157053754,0,0.07212909616098447,41.38102651960656,MEDIUM
OLE-0087,2023-10-23,Tech Failure,Payments,101.81,3,0.47,1.16,1.0,2.5,20,0.0,10,4,2023,0,33.93666665535444,0.4051724134438169,1.6355999999999997,0.12499999999375,4,3,OLE,1,0,-0.03206926543207611,0.127717501746257,0,0,75.79246224980194,0,0.08175733410653667,25.70081280881159,LOW
ALE-0744,2018-11-21,System Failure,Online Services,225.76,5,0.84,3.09,2.18,3.8,28,0.0,11,4,2018,2,45.1519999909696,0.2718446601061991,12.978,0.13571428570943878,3,2,ALE,0,0,-0.057049215055799185,1.4939814795748665,0,0,193.1711780408232,0,0.06671419797023552,40.205965974973026,MEDIUM
ALE-1240,2015-11-11,Cyber-Fraud,E-Banking,51.65,5,2.43,2.9,2.64,2.7,26,0.0,11,4,2015,2,10.329999997934,0.837931034193817,35.235,0.10384615384215977,0,1,ALE,0,0,-0.015435412068969478,0.7839855203268747,0,0,57.27117021114106,0,0.1183282900215779,26.488175176464036,LOW
ALE-0994,2014-07-18,Data Breach,Online Services,46.27,5,1.44,2.68,2.88,3.0,25,0.0,7,3,2014,4,9.253999998149201,0.5373134326353307,19.296,0.1199999999952,1,2,ALE,0,0,-0.08978254201195557,0.8543747137073318,0,0,50.00810531984278,0,0.002738588195060479,10.275580660656772,LOW
OLE-0458,2025-09-13,Data Breach,Payments,37.87,2,1.49,0.83,1.0,3.1,21,,9,3,2025,5,18.934999990532496,1.795180720728698,2.4734,0.14761904761201813,1,3,OLE,1,0,-0.07968529134976926,0.9642760565318372,0,0,60.410252230231634,0,0.000547278951611991,13.353784653643174,LOW
OLE-0778,2025-08-14,System Failure,Payments,75.67,4,1.33,1.18,1.0,3.8,15,0.0,8,3,2025,3,18.917499995270624,1.1271186431126115,6.2776,0.2533333333164444,3,3,OLE,1,0,-0.05315512324566951,0.469720013821563,0,0,72.92447509689923,0,0.24174283403378183,27.72064465151251,LOW
ALE-0466,2015-07-08,Tech Failure,ATM Network,239.04,3,2.25,3.23,2.68,3.0,19,,7,3,2015,2,79.67999997343999,0.6965944270289182,21.8025,0.157894736833795,4,0,ALE,0,0,-0.0554989957670623,1.6677302691831322,0,0,219.16124811589373,0,0.12125984186401775,46.491854263456055,MEDIUM
OLE-0643,2016-06-26,Cyber-Fraud,ATM Network,67.74,1,0.83,0.54,1.0,3.2,14,0.0,6,2,2016,6,67.73999993225999,1.537037034190672,0.4482,0.22857142855510204,0,0,OLE,1,1,0.01461216472476412,0.5734721148451735,0,1,68.48730194632635,1,0.6834116124280041,52.50476364034411,HIGH
ALE-1198,2017-08-27,Cyber-Fraud,Retail Banking,132.02,3,1.08,3.14,2.37,2.8,28,,8,3,2017,6,44.00666665199778,0.34394904447644936,10.1736,0.09999999999642857,0,4,ALE,0,0,-0.024370505010034793,0.26753482762616054,0,0,162.2337779456171,0,0.027550920762392513,38.73701160629024,MEDIUM
OLE-0055,2015-04-20,System Failure,Payments,5.12,3,0.5,0.57,1.0,3.7,16,,4,2,2015,0,1.7066666660977778,0.8771929809172054,0.855,0.23124999998554688,3,3,OLE,1,0,-0.04275221436913135,1.392760458615474,0,0,10.188610678396634,0,0.0573148797350186,12.795114538931527,LOW
ALE-0889,2017-10-14,Phishing,E-Banking,204.51,5,2.22,1.25,0.96,2.6,21,,10,4,2017,5,40.9019999918196,1.7759999985792,13.875000000000002,0.12380952380362813,2,1,ALE,0,0,-0.0544695193925121,1.2159572492152546,0,0,186.11341023531259,0,0.0073949918141307126,37.38553321514585,MEDIUM
ALE-0800,2019-02-25,Cyber-Fraud,E-Banking,162.7,5,1.07,1.46,1.72,3.6,29,,2,1,2019,0,32.539999993491996,0.7328767118267968,7.811000000000001,0.12413793103020214,0,1,ALE,0,0,-0.04899735961321372,0.6689363987994726,0,0,123.1078473515477,0,0.04622466281830643,29.50092765524923,LOW
OLE-0644,2015-03-21,Tech Failure,ATM Network,70.41,2,0.93,0.53,1.0,3.5,18,0.0,3,1,2015,5,35.204999982397496,1.7547169778212888,0.9858000000000001,0.19444444443364198,4,0,OLE,1,0,-0.024780025149474638,0.5385391880188128,0,0,67.760101312194,0,0.02194809886160834,23.405016506822843,LOW
ALE-0148,2018-04-24,Cyber-Fraud,ATM Network,161.54,5,1.57,2.14,2.63,2.9,20,,4,2,2018,1,32.307999993538395,0.7336448594702594,16.799000000000003,0.14499999999274998,0,0,ALE,0,0,-0.08156814592683942,0.6537595466951363,0,0,139.97946757374257,0,0.07038398313297545,28.21623193287793,LOW
OLE-0678,2021-04-04,Data Breach,E-Banking,12.84,4,0.31,0.97,1.0,3.5,23,,4,2,2021,6,3.2099999991975,0.31958762853650763,1.2027999999999999,0.152173913036862,1,1,OLE,1,0,-0.044990309994731637,1.2917558911624762,0,0,16.675578523746033,0,0.006561758157304887,11.722510653762146,LOW
OLE-0222,2020-02-27,System Failure,Retail Banking,17.04,1,0.56,0.96,1.0,3.9,20,,2,1,2020,3,17.039999982959998,0.5833333327256945,0.5376000000000001,0.19499999999025,3,4,OLE,1,0,-0.06317817313266,1.2368052197502235,0,0,37.41275326376253,0,0.005401709401709402,12.298031023952952,LOW
OLE-0114,2014-05-01,Cyber-Fraud,E-Banking,110.57,4,0.84,0.9,1.0,2.6,18,,5,2,2014,3,27.642499993089373,0.9333333322962962,3.024,0.14444444443641977,0,1,OLE,1,0,-0.08230985672678642,0.013106101372130117,0,0,81.23103058249428,0,0.0021936433861932387,16.345202239660118,LOW
ALE-0920,2014-05-07,Tech Failure,ATM Network,308.7,4,1.12,1.27,0.87,3.3,21,,5,2,2014,2,77.17499998070625,0.8818897630851262,5.6896,0.15714285713537415,4,0,ALE,0,0,-0.07782161813443805,2.579126405034923,1,1,213.10211856573628,1,0.490862468091015,55.155953886512656,HIGH
ALE-0532,2019-03-15,Data Breach,Online Services,84.2,5,1.75,1.67,1.76,2.5,29,0.0,3,1,2019,4,16.839999996632,1.047904190989279,14.612499999999999,0.08620689654875148,1,2,ALE,0,0,-0.024325732159439117,0.3581178168819164,0,0,71.10671014426445,0,0.2530292493933063,32.09414209813253,MEDIUM
ALE-0815,2019-04-26,Data Breach,E-Banking,121.59,1,1.44,3.17,2.11,3.0,20,,4,2,2019,4,121.58999987841,0.45425867493556504,4.5648,0.1499999999925,1,1,ALE,0,0,-0.07780561190491536,0.13107399361906633,0,0,162.4134626704507,0,0.062228678167023856,32.06770006897851,MEDIUM
OLE-0175,2018-03-13,Cyber-Fraud,ATM Network,5.0,3,0.54,1.26,1.0,3.1,24,0.0,3,1,2018,1,1.6666666661111111,0.4285714282312925,2.0412000000000003,0.12916666666128473,0,0,OLE,1,0,-0.053412012818454424,1.3943304777986811,0,0,12.393165782411442,0,0.007067921919357978,9.809943721416428,LOW
ALE-0852,2018-01-12,Cyber-Fraud,E-Banking,110.05,4,2.33,2.12,2.27,3.0,27,,1,1,2018,4,27.512499993121875,1.0990566032551619,19.7584,0.11111111110699588,0,1,ALE,0,0,-0.074976277447382,0.019909517832694682,0,0,112.93902451294952,0,0.030650744552103055,23.486702030327457,LOW
OLE-0590,2022-05-12,System Failure,ATM Network,43.27,5,1.47,0.69,1.0,3.2,23,,5,2,2022,3,8.653999998269201,2.130434779521109,5.0714999999999995,0.13913043477655956,3,0,OLE,1,0,-0.04074531470141196,0.8936251932875122,0,0,38.84371264746235,0,0.044303140174028,17.209373275887614,LOW
ALE-0116,2016-10-06,System Failure,Retail Banking,125.22,1,1.08,2.23,1.63,3.8,20,0.0,10,4,2016,3,125.21999987477999,0.4843049325182489,2.4084000000000003,0.1899999999905,3,4,ALE,0,0,-0.0556421674368226,0.17856707391108464,0,0,151.4782468195203,0,0.05112402654590659,33.21565615114532,MEDIUM
ALE-0931,2018-02-11,System Failure,ATM Network,200.91,4,2.03,2.86,2.68,3.0,29,,2,1,2018,6,50.227499987443124,0.7097902095420313,23.2232,0.10344827585850179,3,0,ALE,0,0,-0.031720766987115234,1.1688566737190382,0,0,186.3445111007452,0,0.03233526494777532,41.66354416310381,MEDIUM
OLE-0019,2014-07-06,System Failure,Payments,53.61,1,0.69,1.13,1.0,3.4,18,,7,3,2014,6,53.60999994639,0.6106194684861774,0.7796999999999998,0.18888888887839506,3,3,OLE,1,0,-0.059195001286071136,0.7583418736678235,0,0,66.9094619242564,0,0.0030189853719265482,17.51121204225625,LOW
OLE-0424,2022-06-29,Data Breach,E-Banking,5.0,2,1.31,0.98,1.0,3.7,16,,6,2,2022,2,2.49999999875,1.3367346925135362,2.5676,0.23124999998554688,1,1,OLE,1,0,-0.06585739939632745,1.3943304777986811,0,0,10.799078834057397,0,0.029966021818351934,8.514319054949015,LOW
ALE-0666,2017-03-06,Data Breach,ATM Network,200.51,1,2.37,1.87,1.82,3.2,15,,3,1,2017,0,200.50999979948998,1.2673796784666418,4.431900000000001,0.2133333333191111,1,0,ALE,0,1,0.0038354592085578787,1.1636232764416807,0,1,191.43008174759262,1,0.3848763708460083,60.078516405691175,HIGH
OLE-0286,2014-10-16,Data Breach,Retail Banking,5.0,1,1.33,1.18,1.0,3.8,20,,10,4,2014,3,4.999999995,1.1271186431126115,1.5694,0.1899999999905,1,4,OLE,1,0,-0.08440429257481585,1.3943304777986811,0,0,12.435166780524348,0,0.00022840827980014276,4.988485860113112,LOW
ALE-0936,2016-04-09,Tech Failure,ATM Network,136.78,2,2.7,2.23,2.11,4.0,28,,4,2,2016,5,68.389999965805,1.2107623312956224,12.042,0.14285714285204082,4,0,ALE,0,0,-0.010231668782045067,0.3298122552267135,0,0,166.10613087242749,0,0.04940873472398907,42.2133739474022,MEDIUM
OLE-0429,2016-02-15,Cyber-Fraud,Payments,23.57,4,0.69,0.63,1.0,3.2,19,0.0,2,1,2016,0,5.892499998526875,1.095238093499622,1.7388,0.1684210526227147,0,3,OLE,1,0,-0.07285065996053364,1.151370009197364,0,0,23.912298427256857,0,0.0030869614912945307,8.630606197123623,LOW
ALE-0856,2016-04-03,Data Breach,E-Banking,121.53,3,2.85,1.54,1.2,3.9,29,0.0,4,2,2016,6,40.509999986496666,1.8506493494476302,13.167000000000002,0.13448275861605233,1,1,ALE,0,0,-0.01569156622815371,0.1302889840274627,0,0,152.0435271414355,0,0.03384991697921706,38.61642814862714,MEDIUM
ALE-0951,2019-08-12,System Failure,Retail Banking,216.55,2,2.58,3.26,4.03,3.9,29,,8,3,2019,0,108.2749999458625,0.7914110427020212,16.8216,0.13448275861605233,3,4,ALE,0,0,-0.014093812227995994,1.3734825072637127,0,0,207.6796544508424,0,0.28525746852203604,56.53017320570165,HIGH
OLE-0670,2022-02-23,Data Breach,Retail Banking,41.53,5,0.79,1.48,1.0,2.9,20,0.0,2,1,2022,2,8.3059999983388,0.533783783423119,5.846,0.14499999999274998,1,4,OLE,1,0,-0.0844261826534945,0.9163904714440169,0,0,36.25096128450809,0,0.007259586500773908,9.031646894550047,LOW
OLE-0032,2024-01-03,System Failure,E-Banking,62.66,2,0.61,0.8,1.0,3.6,17,,1,1,2024,2,31.329999984334997,0.7624999990468749,0.976,0.2117647058698962,3,1,OLE,1,0,-0.08460287461628169,0.6399362602676124,0,0,62.838861313482184,0,0.00017247073501889837,13.000095109163059,LOW
ALE-0260,2019-10-29,Cyber-Fraud,ATM Network,95.71,5,1.06,1.63,1.85,3.0,15,,10,4,2019,1,19.1419999961716,0.6503067480672965,8.639000000000001,0.19999999998666668,0,0,ALE,0,0,-0.05737250306914854,0.20752681022595743,0,0,91.08815612177911,0,0.01922216093841913,22.20638496887458,LOW
OLE-0723,2019-04-20,Data Breach,E-Banking,57.84,4,0.65,0.95,1.0,2.7,20,0.0,4,2,2019,5,14.459999996385001,0.6842105255955679,2.4699999999999998,0.13499999999325002,1,1,OLE,1,0,-0.08454346246886818,0.702998697459769,0,0,58.35967563146628,0,0.0004693906435892924,12.304535706165609,LOW
ALE-1255,2015-01-26,Data Breach,Online Services,138.8,3,1.95,2.07,2.49,3.0,24,,1,1,2015,0,46.26666665124445,0.9420289850521599,12.109499999999999,0.12499999999479167,1,2,ALE,0,0,-0.10249523558817569,0.35624091147736847,0,0,151.61058194700777,0,0.003949758669945504,24.648517522129282,LOW
ALE-0436,2018-05-06,Phishing,Online Services,223.34,2,0.85,2.0,1.53,3.7,20,,5,2,2018,6,111.669999944165,0.42499999978749997,3.4,0.18499999999075,2,2,ALE,0,0,-0.06601280713036806,1.4623194260468544,0,0,192.9849631169143,0,0.06801262872989618,38.89452972358138,MEDIUM
OLE-0215,2025-12-31,Data Breach,Retail Banking,77.1,4,1.07,1.31,1.0,3.9,19,,12,4,2025,2,19.274999995181247,0.8167938925062642,5.606800000000001,0.2052631578839335,1,4,OLE,1,0,-0.07695902444469133,0.45101061855501035,0,0,74.55129964608369,0,0.006100217864923747,16.208295395303683,LOW
ALE-0221,2015-01-14,System Failure,E-Banking,243.8,5,1.06,2.03,1.37,3.9,17,,1,1,2015,2,48.759999990248005,0.5221674874275037,10.759,0.22941176469238753,3,1,ALE,0,0,-0.06892027956576607,1.7300076967836855,0,0,189.39070750422522,0,0.054617725599882865,37.421683034470874,MEDIUM
ALE-0897,2018-06-12,Tech Failure,ATM Network,284.26,1,2.74,1.62,1.17,2.7,28,0.0,6,2,2018,1,284.25999971574,1.6913580236473098,4.4388000000000005,0.09642857142512756,4,0,ALE,0,1,0.04874977834961558,2.259365831388386,0,1,240.39718370548235,1,0.8745396856462765,91.68056453939019,CRITICAL
ALE-1032,2019-03-21,Phishing,E-Banking,259.82,1,2.83,3.32,3.31,3.6,22,,3,1,2019,3,259.81999974018,0.852409638297467,9.3956,0.1636363636289256,2,1,ALE,0,0,-0.01885862754594092,1.939605257741849,0,0,247.75276100620812,1,0.716181415193912,77.30153047581003,CRITICAL
OLE-0327,2024-05-20,Tech Failure,ATM Network,52.85,1,1.06,1.1,1.0,2.8,19,,5,2,2024,0,52.849999947149996,0.9636363627603305,1.1660000000000001,0.14736842104487533,4,0,OLE,1,0,-0.04982401737777853,0.7682853284948025,0,0,65.14552224994087,0,0.022565841751261147,19.301364388299348,LOW
OLE-0561,2014-06-06,Cyber-Fraud,Retail Banking,49.62,2,1.33,0.92,1.0,3.0,19,0.0,6,2,2014,4,24.809999987595,1.4456521723416824,2.4472,0.157894736833795,0,4,OLE,1,0,-0.08689807072900202,0.8105450115094636,0,0,67.76094322439806,0,0.0011898492327364891,13.481293855780521,LOW
ALE-0407,2016-12-05,Cyber-Fraud,E-Banking,20.81,2,1.38,2.34,2.14,3.7,22,,12,4,2016,0,10.4049999947975,0.5897435894915626,6.458399999999999,0.16818181817417355,0,1,ALE,0,0,-0.06905672485263087,1.18748045041113,0,0,37.04247977872282,0,0.014995672001483738,11.70434502856506,LOW
OLE-0701,2024-02-02,Data Breach,Payments,5.0,2,0.94,1.13,1.0,3.3,20,,2,1,2024,4,2.49999999875,0.8318584063434881,2.1243999999999996,0.16499999999175,1,3,OLE,1,0,-0.10173045710230344,1.3943304777986811,0,0,14.258100803603147,0,0.001389355742296919,2.754660972140351,LOW
ALE-0618,2018-11-09,Data Breach,E-Banking,157.62,2,2.31,1.94,1.64,2.7,22,,11,4,2018,4,78.809999960595,1.1907216488707622,8.9628,0.12272727272169422,1,1,ALE,0,0,-0.09151350388399365,0.6024722533770339,0,0,178.27112602456316,0,0.025910881067287065,31.297383799521526,MEDIUM
ALE-0487,2018-02-05,Data Breach,E-Banking,114.38,3,2.15,3.37,4.04,2.5,26,,2,1,2018,0,38.12666665395778,0.637982195656385,21.7365,0.09615384615014792,1,1,ALE,0,0,-0.022954633623910037,0.036742007694699125,0,0,142.08712783234688,0,0.07237566582554772,37.300692615220754,MEDIUM
OLE-0342,2019-03-03,Data Breach,E-Banking,80.24,2,1.29,0.56,1.0,3.1,22,,3,1,2019,6,40.11999997994,2.303571424457908,1.4448,0.14090909090268594,1,1,OLE,1,0,-0.019198404764019128,0.4099284499277548,0,0,70.88913854109181,0,0.0491266807966624,25.68199610689171,LOW
OLE-0630,2015-04-08,System Failure,ATM Network,5.0,2,0.38,1.1,1.0,3.6,15,,4,2,2015,2,2.49999999875,0.34545454514049584,0.8360000000000001,0.239999999984,3,0,OLE,1,0,-0.03272629662645499,1.3943304777986811,0,0,11.359880191554092,0,0.09144200918480377,15.66092157208338,LOW
